Workcenter,Item Number,Item Desc.,OP,TBC,Setup Hours,Labor Hours,Machine Hrs,SOQ,Projected AU,Prev. AU,Material PN,Material QTY,Material Desc.,Standard Unit Cost,Rolling 12 Months Usage (Actual Sales),Part Weight,Number of Ops,Annual Material Use,MATSUMHLP,Pieces/Hour,Seconds/Piece,Number of Setups,Annual Hours,Annual Setup Hours,Annual Run Hours,Annual Run Hours Based on Rolling 12,Total Annual Hours Rolling 12,DWGA,DWGB
53230,12088-1,*DCO2019-323 PIN HOUSING ASSY,130,2,0,0.8,0.8,1,0,-99999999,12089-1,1,"*DCO2019-323  NIPPLE,HOUSING","$1,072.23 ",0,0,9,0,0,125,28.8,0,0,0,0,0,0,LNKA,LNKB
53228,12088-1,*DCO2019-323 PIN HOUSING ASSY,20,2,0,0.3,0.3,1,0,-99999999,12089-1,1,"*DCO2019-323  NIPPLE,HOUSING","$1,072.23 ",0,0,9,0,0,333,10.8,0,0,0,0,0,0,LNKA,LNKB
53249,12088-1,*DCO2019-323 PIN HOUSING ASSY,50,2,1,4,4,1,0,-99999999,12089-1,1,"*DCO2019-323  NIPPLE,HOUSING","$1,072.23 ",0,0,9,0,0,25,144,0,0,0,0,0,0,LNKA,LNKB
51020,12088-1,*DCO2019-323 PIN HOUSING ASSY,100,2,0,0,0,1,0,-99999999,12089-1,1,"*DCO2019-323  NIPPLE,HOUSING","$1,072.23 ",0,0,9,0,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
53230,12088-1,*DCO2019-323 PIN HOUSING ASSY,60,2,0,0.8,0.8,1,0,-99999999,12089-1,1,"*DCO2019-323  NIPPLE,HOUSING","$1,072.23 ",0,0,9,0,0,125,28.8,0,0,0,0,0,0,LNKA,LNKB
53230,12088-1,*DCO2019-323 PIN HOUSING ASSY,120,2,0,1.3,1.3,1,0,-99999999,12089-1,1,"*DCO2019-323  NIPPLE,HOUSING","$1,072.23 ",0,0,9,0,0,76,46.8,0,0,0,0,0,0,LNKA,LNKB
53230,12088-1,*DCO2019-323 PIN HOUSING ASSY,110,2,0,1.5,1.5,1,0,-99999999,12089-1,1,"*DCO2019-323  NIPPLE,HOUSING","$1,072.23 ",0,0,9,0,0,66,54,0,0,0,0,0,0,LNKA,LNKB
53230,12088-1,*DCO2019-323 PIN HOUSING ASSY,80,2,0,0.8,0.8,1,0,-99999999,12089-1,1,"*DCO2019-323  NIPPLE,HOUSING","$1,072.23 ",0,0,9,0,0,125,28.8,0,0,0,0,0,0,LNKA,LNKB
53670,12251-02-G,*DCO2019-379   POPPET,20,3,4,7.5,15,1,0,-99999999,M11-036,0.021,"*DCO2019-379.437 RD,2024-T4 AL",$467.82 ,0,0,2,0,0,66,54,0,0,0,0,0,0,LNKA,LNKB
53670,12251-04-G,*DCO2019-379   POPPET,20,3,6,5,10,1,0,-99999999,M11-028,0.03,"*DCO2019-379 .500 RD,2024-T351",$701.14 ,0,0,2,0,0,100,36,0,0,0,0,0,0,LNKA,LNKB
54110,12251-04-G,*DCO2019-379   POPPET,21,4,0,0.02,0.02,1,0,-99999999,M11-028,0.03,"*DCO2019-379 .500 RD,2024-T351",$701.14 ,0,0,2,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
51020,12251-02-G,*DCO2019-379   POPPET,10,2,0,0,0,1,0,-99999999,M11-036,0.021,"*DCO2019-379.437 RD,2024-T4 AL",$467.82 ,0,0,2,0,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
53610,14314,"*DCO2019-381_CAP,MACHINED,RCPT",20,2,4.5,1.66,3.33,1,0,-99999999,14123-99,1,"*DCO2019-381CAST,CAP,RCPT",$527.39 ,0,0,2,0,0,30,119.88,0,0,0,0,0,0,LNKA,LNKB
54110,14314,"*DCO2019-381_CAP,MACHINED,RCPT",25,4,0,0.02,0.02,1,0,-99999999,14123-99,1,"*DCO2019-381CAST,CAP,RCPT",$527.39 ,0,0,2,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53230,10794-5,*DCO2020-220   EXTEN ADPT,40,2,0,2,2,1,0,-99999999,10783-6,1,*DCO2020-220  TUBE,$245.72 ,0,0,4,0,0,50,72,0,0,0,0,0,0,LNKA,LNKB
53230,10794-5,*DCO2020-220   EXTEN ADPT,40,2,0,2,2,1,0,-99999999,10796,1,*DCO2020-220  ADPT FTG,$245.72 ,0,0,4,0,0,50,72,0,0,0,0,0,0,LNKA,LNKB
53230,10794-5,*DCO2020-220   EXTEN ADPT,50,2,0,1,1,1,0,-99999999,10796,1,*DCO2020-220  ADPT FTG,$245.72 ,0,0,4,0,0,100,36,0,0,0,0,0,0,LNKA,LNKB
53230,10794-5,*DCO2020-220   EXTEN ADPT,50,2,0,1,1,1,0,-99999999,10783-6,1,*DCO2020-220  TUBE,$245.72 ,0,0,4,0,0,100,36,0,0,0,0,0,0,LNKA,LNKB
53230,11593,*DCO2020-314 PIN HOUSING ASSY,50,2,0,3,3,1,0,-99999999,11594,1,"*DCO2020-314 NIPPLE,316 SS",$950.19 ,0,0,3,0,0,33,108,0,0,0,0,0,0,LNKA,LNKB
53230,11593,*DCO2020-314 PIN HOUSING ASSY,70,2,0,1.1,1.1,1,0,-99999999,11594,1,"*DCO2020-314 NIPPLE,316 SS",$950.19 ,0,0,3,0,0,90,39.6,0,0,0,0,0,0,LNKA,LNKB
53230,11593,*DCO2020-314 PIN HOUSING ASSY,60,2,0,1.2,1.2,1,0,-99999999,11594,1,"*DCO2020-314 NIPPLE,316 SS",$950.19 ,0,0,3,0,0,83,43.2,0,0,0,0,0,0,LNKA,LNKB
53853,   451276-12,"*DCO2020-384 BONNET LOW,BRNZ",30,2,1.84,2.08,2.08,1,0,-99999999,   452899-12C,1,"*DCO2020-384 CAST,LOW BNT BRZN",$773.70 ,0,0,5,0,0,48,74.88,0,0,0,0,0,0,LNKA,LNKB
53611,   451276-12,"*DCO2020-384 BONNET LOW,BRNZ",20,3,1.84,5,10,1,0,-99999999,   452899-12C,1,"*DCO2020-384 CAST,LOW BNT BRZN",$773.70 ,0,0,5,0,0,100,36,0,0,0,0,0,0,LNKA,LNKB
53230,   451276-12,"*DCO2020-384 BONNET LOW,BRNZ",40,2,0,2.5,2.5,1,0,-99999999,   452899-12C,1,"*DCO2020-384 CAST,LOW BNT BRZN",$773.70 ,0,0,5,0,0,40,90,0,0,0,0,0,0,LNKA,LNKB
53614,   451276-12,"*DCO2020-384 BONNET LOW,BRNZ",10,3,2.84,66.5,133,1,0,-99999999,   452899-12C,1,"*DCO2020-384 CAST,LOW BNT BRZN",$773.70 ,0,0,5,0,0,7,478.8,0,0,0,0,0,0,LNKA,LNKB
54110,   451276-12,"*DCO2020-384 BONNET LOW,BRNZ",41,4,0,0.02,0.02,1,0,-99999999,   452899-12C,1,"*DCO2020-384 CAST,LOW BNT BRZN",$773.70 ,0,0,5,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
51020,9964,*DCO2020-392   NIPPLE ASSY,70,2,0,0,0,1,0,-99999999,8763-7,1,"*DCO2020-392  PIN,BAYONET .135",$956.50 ,0,0,6,0,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
53220,9964,*DCO2020-392   NIPPLE ASSY,80,2,0,1.26,1.26,1,0,-99999999,9962,1,"*DCO2020-392  NIPPLE,SSTL",$956.50 ,0,0,6,0,0,79,45.36,0,0,0,0,0,0,LNKA,LNKB
53220,9964,*DCO2020-392   NIPPLE ASSY,80,2,0,1.26,1.26,1,0,-99999999,8763-7,1,"*DCO2020-392  PIN,BAYONET .135",$956.50 ,0,0,6,0,0,79,45.36,0,0,0,0,0,0,LNKA,LNKB
53220,9964,*DCO2020-392   NIPPLE ASSY,90,2,0,1.38,1.38,1,0,-99999999,8763-7,1,"*DCO2020-392  PIN,BAYONET .135",$956.50 ,0,0,6,0,0,72,49.68,0,0,0,0,0,0,LNKA,LNKB
53220,9964,*DCO2020-392   NIPPLE ASSY,90,2,0,1.38,1.38,1,0,-99999999,9962,1,"*DCO2020-392  NIPPLE,SSTL",$956.50 ,0,0,6,0,0,72,49.68,0,0,0,0,0,0,LNKA,LNKB
51020,9964,*DCO2020-392   NIPPLE ASSY,70,2,0,0,0,1,0,-99999999,9962,1,"*DCO2020-392  NIPPLE,SSTL",$956.50 ,0,0,6,0,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
54110,8763-7,"*DCO2020-392  PIN,BAYONET .135",75,4,0,0.02,0.02,1,0,-99999999,M31-030,411,"*DCO2020-392 ROD,RD.156 S17400",$0.02 ,0,0,1,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
54110,13970,*DCO2020-454  PROBE ASSY,111,4,0,0.02,0.02,1,0,-99999999,14029,1,"*DCO2020-454 TUBE,PROBE ASSY","$3,155.28 ",0,0,8,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53611,13970,*DCO2020-454  PROBE ASSY,110,3,2.5,89.13,178.25,1,0,-99999999,14028,1,*DCO2020-454 PROBE HOUSING,"$3,155.28 ",0,0,8,0,0,5,641.7,0,0,0,0,0,0,LNKA,LNKB
53611,13970,*DCO2020-454  PROBE ASSY,110,3,2.5,89.13,178.25,1,0,-99999999,14031,1,"*DCO2020-454 SLEEVE,PROBE ASSY","$3,155.28 ",0,0,8,0,0,5,641.7,0,0,0,0,0,0,LNKA,LNKB
53611,13970,*DCO2020-454  PROBE ASSY,110,3,2.5,89.13,178.25,1,0,-99999999,14032,1,"*DCO2020-454 FTG END,PROBE ASM","$3,155.28 ",0,0,8,0,0,5,641.7,0,0,0,0,0,0,LNKA,LNKB
54110,13970,*DCO2020-454  PROBE ASSY,111,4,0,0.02,0.02,1,0,-99999999,14031,1,"*DCO2020-454 SLEEVE,PROBE ASSY","$3,155.28 ",0,0,8,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
54110,13970,*DCO2020-454  PROBE ASSY,111,4,0,0.02,0.02,1,0,-99999999,14032,1,"*DCO2020-454 FTG END,PROBE ASM","$3,155.28 ",0,0,8,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53611,13970,*DCO2020-454  PROBE ASSY,110,3,2.5,89.13,178.25,1,0,-99999999,14029,1,"*DCO2020-454 TUBE,PROBE ASSY","$3,155.28 ",0,0,8,0,0,5,641.7,0,0,0,0,0,0,LNKA,LNKB
54110,13970,*DCO2020-454  PROBE ASSY,111,4,0,0.02,0.02,1,0,-99999999,14028,1,*DCO2020-454 PROBE HOUSING,"$3,155.28 ",0,0,8,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53830,14619,"*DCO2020-464_BODY,SSTL; PRV MA",20,2,3,8.33,8.33,1,0,-99999999,14619-B,1,"*DCO2020-464_MANIFOLD SSTL,BLN","$1,110.97 ",0,0,4,0,0,12,299.88,0,0,0,0,0,0,LNKA,LNKB
54110,14619,"*DCO2020-464_BODY,SSTL; PRV MA",21,4,0,0.02,0.02,1,0,-99999999,14619-B,1,"*DCO2020-464_MANIFOLD SSTL,BLN","$1,110.97 ",0,0,4,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53830,14619,"*DCO2020-464_BODY,SSTL; PRV MA",10,2,6,47.18,47.18,1,0,-99999999,14619-B,1,"*DCO2020-464_MANIFOLD SSTL,BLN","$1,110.97 ",0,0,4,0,0,2,1698.48,0,0,0,0,0,0,LNKA,LNKB
51020,14619,"*DCO2020-464_BODY,SSTL; PRV MA",15,2,0,0,0,1,0,-99999999,14619-B,1,"*DCO2020-464_MANIFOLD SSTL,BLN","$1,110.97 ",0,0,4,0,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
53613,11942,"*DCO2020-554  HDL,HOOK",20,3,1.5,12.5,25,1,0,-99999999,M31-013,0.063,"*DCO2020-554  .250 RD,304",$0.00 ,0,0,4,0,0,40,90,0,0,0,0,0,0,LNKA,LNKB
53249,11942,"*DCO2020-554  HDL,HOOK",25,2,1,1.66,1.66,1,0,-99999999,M31-013,0.063,"*DCO2020-554  .250 RD,304",$0.00 ,0,0,4,0,0,60,59.76,0,0,0,0,0,0,LNKA,LNKB
53218,11942,"*DCO2020-554  HDL,HOOK",10,2,0,0.02,0.02,1,0,-99999999,M31-013,0.063,"*DCO2020-554  .250 RD,304",$0.00 ,0,0,4,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110,11942,"*DCO2020-554  HDL,HOOK",30,4,0,0.02,0.02,1,0,-99999999,M31-013,0.063,"*DCO2020-554  .250 RD,304",$0.00 ,0,0,4,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53230,9518-2,*DCO2020-554  HOOK,35,2,0,1,1,1,0,-99999999,M31-013,0.567,"*DCO2020-554  .250 RD,304",$0.00 ,0,0,5,0,0,100,36,0,0,0,0,0,0,LNKA,LNKB
53218,9518-2,*DCO2020-554  HOOK,10,2,0,0.02,0.02,1,0,-99999999,M31-013,0.567,"*DCO2020-554  .250 RD,304",$0.00 ,0,0,5,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110,9518-2,*DCO2020-554  HOOK,40,4,0,0.02,0.02,1,0,-99999999,M31-013,0.567,"*DCO2020-554  .250 RD,304",$0.00 ,0,0,5,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53218,9518-2,*DCO2020-554  HOOK,30,2,0,0.02,0.02,1,0,-99999999,M31-013,0.567,"*DCO2020-554  .250 RD,304",$0.00 ,0,0,5,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
53249,9518-2,*DCO2020-554  HOOK,20,2,1,2.5,2.5,1,0,-99999999,M31-013,0.567,"*DCO2020-554  .250 RD,304",$0.00 ,0,0,5,0,0,40,90,0,0,0,0,0,0,LNKA,LNKB
51020,13530,"*DCO2021-309_QDV,MALE,RCPT,FUE",40,2,0,0,0,1,0,-99999999,13526,1,"*DCO2021-309_POPPET,SSTL",$0.00 ,0,0,6,0,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
53230,13530,"*DCO2021-309_QDV,MALE,RCPT,FUE",30,2,0,1.38,1.38,1,0,-99999999,13529,1,"*DCO2021-309_END CAP,MALE,FUEL",$0.00 ,0,0,6,0,0,72,49.68,0,0,0,0,0,0,LNKA,LNKB
53230,13530,"*DCO2021-309_QDV,MALE,RCPT,FUE",30,2,0,1.38,1.38,1,0,-99999999,13526,1,"*DCO2021-309_POPPET,SSTL",$0.00 ,0,0,6,0,0,72,49.68,0,0,0,0,0,0,LNKA,LNKB
53228,13530,"*DCO2021-309_QDV,MALE,RCPT,FUE",50,2,0,0.69,0.69,1,0,-99999999,13529,1,"*DCO2021-309_END CAP,MALE,FUEL",$0.00 ,0,0,6,0,0,144,24.84,0,0,0,0,0,0,LNKA,LNKB
51020,13530,"*DCO2021-309_QDV,MALE,RCPT,FUE",40,2,0,0,0,1,0,-99999999,13529,1,"*DCO2021-309_END CAP,MALE,FUEL",$0.00 ,0,0,6,0,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
53228,13530,"*DCO2021-309_QDV,MALE,RCPT,FUE",50,2,0,0.69,0.69,1,0,-99999999,13526,1,"*DCO2021-309_POPPET,SSTL",$0.00 ,0,0,6,0,0,144,24.84,0,0,0,0,0,0,LNKA,LNKB
54110,   002513-1B,"*DCO2021-500_BODY 2"" NPT GLB V",21,4,0,0.02,0.02,1,0,-99999999,   002513-1C,1,"*DCO2021-500_CAST,BODY BRNZ;2""",$519.42 ,0,0,4,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53230,   002513-1B,"*DCO2021-500_BODY 2"" NPT GLB V",20,2,0,4,4,1,0,-99999999,   002513-1C,1,"*DCO2021-500_CAST,BODY BRNZ;2""",$519.42 ,0,0,4,0,0,25,144,0,0,0,0,0,0,LNKA,LNKB
51270,   002513-1B,"*DCO2021-500_BODY 2"" NPT GLB V",999,2,0,0,0,1,0,-99999999,   002513-1C,1,"*DCO2021-500_CAST,BODY BRNZ;2""",$519.42 ,0,0,4,0,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
53639,   002513-1B,"*DCO2021-500_BODY 2"" NPT GLB V",10,3,4.34,71.88,125,1,0,-99999999,   002513-1C,1,"*DCO2021-500_CAST,BODY BRNZ;2""",$519.42 ,0,0,4,0,0,8,450,0,0,0,0,0,0,LNKA,LNKB
53639,   002505-1,"*DCO2021-500_BODY,VLV,BRS;GLB,",20,3,4.34,47.91,83.33,1,0,-99999999,   002505-1C,1,"*DCO2021-500_CAST,BODY;BRS;3/4",$514.76 ,0,0,3,0,0,12,299.99,0,0,0,0,0,0,LNKA,LNKB
54110,   002505-1,"*DCO2021-500_BODY,VLV,BRS;GLB,",61,4,0,0.02,0.02,1,0,-99999999,   002505-1C,1,"*DCO2021-500_CAST,BODY;BRS;3/4",$514.76 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53230,   002505-1,"*DCO2021-500_BODY,VLV,BRS;GLB,",30,2,0,1,1,1,0,-99999999,   002505-1C,1,"*DCO2021-500_CAST,BODY;BRS;3/4",$514.76 ,0,0,3,0,0,100,36,0,0,0,0,0,0,LNKA,LNKB
54140,   002513-15B,"*DCO2021-500_HANDWHL,DFE,BLANK",31,2,0,0.02,0.02,1,0,-99999999,   002513-15C,1,"*DCO2021-500_CAST,HNDWL;DFE",$308.13 ,0,0,4,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
51270,   002513-15B,"*DCO2021-500_HANDWHL,DFE,BLANK",999,2,0,0,0,1,0,-99999999,   002513-15C,1,"*DCO2021-500_CAST,HNDWL;DFE",$308.13 ,0,0,4,0,0,#DIV/0!,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
53610,   002513-15B,"*DCO2021-500_HANDWHL,DFE,BLANK",10,3,1.84,17.25,30,1,0,-99999999,   002513-15C,1,"*DCO2021-500_CAST,HNDWL;DFE",$308.13 ,0,0,4,0,0,33,108,0,0,0,0,0,0,LNKA,LNKB
53251,   002513-15B,"*DCO2021-500_HANDWHL,DFE,BLANK",30,2,0.8,0.2,0.2,1,0,-99999999,   002513-15C,1,"*DCO2021-500_CAST,HNDWL;DFE",$308.13 ,0,0,4,0,0,500,7.2,0,0,0,0,0,0,LNKA,LNKB
54110,9015-14,*DCO2022-139  TUBE,35,4,0,0.02,0.02,1,0,-99999999,M37-010,0.066,*DCO2022-139  .500 . 304 CRES,$234.19 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53662,9015-14,*DCO2022-139  TUBE,30,3,2,6.5,13,1,0,-99999999,M37-010,0.066,*DCO2022-139  .500 . 304 CRES,$234.19 ,0,0,3,0,0,76,46.8,0,0,0,0,0,0,LNKA,LNKB
53218,9015-14,*DCO2022-139  TUBE,20,2,0,0.02,0.02,1,0,-99999999,M37-010,0.066,*DCO2022-139  .500 . 304 CRES,$234.19 ,0,0,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
53633,TNE001050-02400,*DCO2022-253_PIPE 0.500NPS X 2,20,3,2.34,16.66,33.33,1,0,-99999999,701775,2,"PIPE, 0.500 C33000 SCH80   BRS",$276.73 ,0,0,8,0,0,30,119.99,0,0,0,0,0,0,LNKA,LNKB
53218,TNE001050-02400,*DCO2022-253_PIPE 0.500NPS X 2,10,2,0,1.5,1.5,68,0,-99999999,701775,2,"PIPE, 0.500 C33000 SCH80   BRS",$47.47 ,0,0,8,0,0,66,54,0,0,0,0,0,0,LNKA,LNKB
53218,TNE001050-02400,*DCO2022-253_PIPE 0.500NPS X 2,10,2,0,1.5,1.5,1,0,-99999999,701775,2,"PIPE, 0.500 C33000 SCH80   BRS",$276.73 ,0,0,8,0,0,66,54,0,0,0,0,0,0,LNKA,LNKB
53633,TNE001050-02400,*DCO2022-253_PIPE 0.500NPS X 2,20,3,2.34,19.16,33.33,1,0,-99999999,701775,2,"PIPE, 0.500 C33000 SCH80   BRS",$276.73 ,0,0,8,0,0,30,119.99,0,0,0,0,0,0,LNKA,LNKB
53633,TNE001050-02400,*DCO2022-253_PIPE 0.500NPS X 2,20,3,2.34,16.66,33.33,68,0,-99999999,701775,2,"PIPE, 0.500 C33000 SCH80   BRS",$47.47 ,0,0,8,0,0,30,119.99,0,0,0,0,0,0,LNKA,LNKB
53633,TNE001050-02400,*DCO2022-253_PIPE 0.500NPS X 2,20,3,2.34,19.16,33.33,68,0,-99999999,701775,2,"PIPE, 0.500 C33000 SCH80   BRS",$47.47 ,0,0,8,0,0,30,119.99,0,0,0,0,0,0,LNKA,LNKB
54110,TNE001050-02400,*DCO2022-253_PIPE 0.500NPS X 2,21,2,0,0.02,0.02,68,0,-99999999,701775,2,"PIPE, 0.500 C33000 SCH80   BRS",$47.47 ,0,0,8,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110,TNE001050-02400,*DCO2022-253_PIPE 0.500NPS X 2,21,2,0,0.02,0.02,1,0,-99999999,701775,2,"PIPE, 0.500 C33000 SCH80   BRS",$276.73 ,0,0,8,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
53346,   007141-2B,"*DCO2022-405_BODY,CHK BRS BLNK",10,3,9.97,0.6,1.04,98077,516000,-99999999,   007141-2R,0.025,"*DCO2022-405 ROD,EXT  4FLT BRS",$0.25 ,273661,1,3,4300,1433.33,961,3.74,2.8,312.52,27.91,284.61,284.61,312.52,LNKA,LNKB
52010,   007141-2B,"*DCO2022-405_BODY,CHK BRS BLNK",5,2,0.6,0,0,98077,516000,-99999999,   007141-2R,0.025,"*DCO2022-405 ROD,EXT  4FLT BRS",$0.25 ,273661,1,3,4300,1433.33,#DIV/0!,0,2.8,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,LNKA,LNKB
53290,   007141-2B,"*DCO2022-405_BODY,CHK BRS BLNK",20,2,0,0.01,0.01,98077,516000,-99999999,   007141-2R,0.025,"*DCO2022-405 ROD,EXT  4FLT BRS",$0.25 ,273661,1,3,4300,1433.33,10000,0.36,2.8,27.37,0,27.37,27.37,27.37,LNKA,LNKB
53012,   007141F-2,"*DCO2022-405_STEM,CHK & DISC A",10,3,7,0.47,0.81,62332,148962,181436,701263,0.004,"ROD,HEX 0.188 C36000   BRS",$0.13 ,139999,0,3,198.62,66.21,1234,2.92,2.25,129.15,15.75,113.4,113.4,129.15,LNKA,LNKB
54150,   007141F-2,"*DCO2022-405_STEM,CHK & DISC A",11,4,0,0.02,0.02,62332,148962,181436,701263,0.004,"ROD,HEX 0.188 C36000   BRS",$0.13 ,139999,0,3,198.62,66.21,500000,0.01,2.25,0.28,0,0.28,0.28,0.28,LNKA,LNKB
54150,   007141M-2,"*DCO2022-405_STEM,CHK & DISC A",11,4,0,0.02,0.02,70254,244991,466833,701263,0.004,"ROD,HEX 0.188 C36000   BRS",$0.12 ,133662,0,3,326.65,108.88,500000,0.01,1.91,0.27,0,0.27,0.27,0.27,LNKA,LNKB
53012,   007141M-2,"*DCO2022-405_STEM,CHK & DISC A",10,3,7,0.4,0.69,70254,244991,466833,701263,0.004,"ROD,HEX 0.188 C36000   BRS",$0.12 ,133662,0,3,326.65,108.88,1449,2.48,1.91,105.6,13.37,92.23,92.23,105.6,LNKA,LNKB
54110,   007141F-2,"*DCO2022-405_STEM,CHK & DISC A",11,4,0,0.02,0.02,62332,148962,181436,701263,0.004,"ROD,HEX 0.188 C36000   BRS",$0.13 ,139999,0,3,198.62,66.21,500000,0.01,2.25,0.28,0,0.28,0.28,0.28,LNKA,LNKB
54110,   007141M-2,"*DCO2022-405_STEM,CHK & DISC A",11,4,0,0.02,0.02,70254,244991,466833,701263,0.004,"ROD,HEX 0.188 C36000   BRS",$0.12 ,133662,0,3,326.65,108.88,500000,0.01,1.91,0.27,0,0.27,0.27,0.27,LNKA,LNKB
54110, CB000504-2,"*DCO2022-414_BACKCAP,BRS",11,4,0,0.02,0.02,629,0,26,701302,3.258,"ROD,HEX 2.000 C36000   BRS",$17.63 ,0,13,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53218, CB000504-2,"*DCO2022-414_BACKCAP,BRS",5,2,0,0.02,0.02,629,0,26,701302,3.258,"ROD,HEX 2.000 C36000   BRS",$17.63 ,0,13,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
53660, CB000504-2,"*DCO2022-414_BACKCAP,BRS",10,3,5.3,36.69,63.8,629,0,26,701302,3.258,"ROD,HEX 2.000 C36000   BRS",$17.63 ,0,13,3,0,0,15,229.68,0,0,0,0,0,0,LNKA,LNKB
53636, CB000504-4,"*DCO2022-414_BONNET,BRS",10,3,3.84,11.18,19.44,629,629,26, CB000504-4F,1,"*DCO2022-414_FORG,BONNET BRS;C",$29.99 ,0,4,2,314.5,157.25,51,69.98,0,0,0,0,0,0,LNKA,LNKB
54110, CB000504-4,"*DCO2022-414_BONNET,BRS",11,4,0,0.02,0.02,629,629,26, CB000504-4F,1,"*DCO2022-414_FORG,BONNET BRS;C",$29.99 ,0,4,2,314.5,157.25,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53218, CB000504-6,"*DCO2022-414_PLATE,DIAPHRAGM B",5,2,0,0.02,0.02,391,0,26,701253,0.797,"ROD,RD  2.312 C36000   BRS",$6.83 ,0,15,3,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110, CB000504-6,"*DCO2022-414_PLATE,DIAPHRAGM B",21,4,0,0.02,0.02,391,0,26,701253,0.797,"ROD,RD  2.312 C36000   BRS",$6.83 ,0,15,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53628, CB000504-6,"*DCO2022-414_PLATE,DIAPHRAGM B",10,3,2.34,19.16,33.33,391,0,26,701253,0.797,"ROD,RD  2.312 C36000   BRS",$6.83 ,0,15,3,0,0,30,119.99,0,0,0,0,0,0,LNKA,LNKB
54110,10876,*DCO2023-102_PLUG,21,4,0,0.02,0.02,1,0,-99999999,M32-017,0.657,"*DCO2023-102_1.250 HEX,316,SAE",$0.00 ,0,0,2,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
53218,10876,*DCO2023-102_PLUG,10,2,0,0.02,0.02,1,0,-99999999,M32-017,0.657,"*DCO2023-102_1.250 HEX,316,SAE",$0.00 ,0,0,2,0,0,5000,0.72,0,0,0,0,0,0,LNKA,LNKB
54110, B-009473-5A,*DCO2023-113_STEM & RET ASM,10,4,0,0.02,0.02,1,0,-99999999, B-009473-3A,1,*DCO2023-113_SEAT DISC ASM,$0.00 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
54110, B-009473-5A,*DCO2023-113_STEM & RET ASM,81,4,0,0.02,0.02,1,0,-99999999, B-009473-3A,1,*DCO2023-113_SEAT DISC ASM,$0.00 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
54110, B-009473-5A,*DCO2023-113_STEM & RET ASM,111,4,0,0.02,0.02,1,0,-99999999, B-009473-3A,1,*DCO2023-113_SEAT DISC ASM,$0.00 ,0,0,3,0,0,500000,0.01,0,0,0,0,0,0,LNKA,LNKB
